item_id,txt
8970,"The enchantment truly flies!; Choosing which movie to see among the duds these days can be quite difficult. I don't think I could have made a better pick than this one. What a truly magical, enchanting, passionate, and inspiring film this is. Having felt creatively drained of late; this was the perfect way to ""recharge my battery."" I am always amazed to find that artists I think of as genius often go through the same frustrations and need for inspiration as I do . I recommend this film for anyone who needs a catalyst for their imaginations to fly. I also recommend it for anyone who wonders why their childlike wonder, spirit, and eyes are so important to be in touch with. This is when we are in touch with our true selves, and make the biggest, most remarkably unique difference. It is how we heal the wounds of a ""grown up"" world. The acting is superb, as we've come to expect from Johnny Depp. But it's Freddie Highmore, who plays young Peter, Barrie's inspiration, that really stands out. Expect to see more of this kid!"
27170,"OK, watch it if you have too.; There's no single reason why this film is so bad. The basic idea seems OK, A Murderer is killing all the teenage virgins, so all the teenagers decide to have a virginity losing party (a bit stupid but could have been a good laugh) sadly it isn't, It takes itself far too seriously for a plot as ridiculous as this one. The rear of the DVD Cover reviews it as American Pie Meets Scream, this could not be further from the truth, both the aforementioned movies are both Fresh and well made. Cherry Falls simply is neither and the twist at the end is telegraphed so obviously you would have to be dead to not see it coming. There is a little entertainment value to this film, it is certainly not the worst movie of its kind, but if you want a good Teen Horror, go for Scream, I know what you did last Summer, Wrong turn, Jeepers Creepers or even Cabin Fever. A Lame 4/10"
4180,"Not quite as trashy or sensational as I expected.; I found this film to be rather boring, though the shower scenes livened things up a bit. A few general comments: Linda Carol actually did a fair job in the lead role, though her lack of experience was pretty obvious. At least she was the only one who wasn't chewing the scenery. Was she really 16? Seems to me that she was a bit young to be making exploitation films like this. She certainly had the body for it, though. Wendy O. Williams is just sad in her role. As someone who actually saw the Plasmatics play and who still has three of their vinyl LPs, I can't help but wonder where she went wrong in her career. I believe that she was 37 when this film was made, but she looks like she is in her late-40s. Totally inappropriate casting. Plus, her accent/dialect/speech mannerisms are possibly more irritating than Fran Drescher's. On the other hand, I have to give her an A- for keeping in shape like she did. It's a shame that she ended up taking her own life, but there was always that underlying impression of her that told you she had been seriously damaged during her life. You may also think that you will get to see some of Sybil Danning's assets, but, sadly, this is not the case. In fact, unless you have a uniform fetish, Danning is about as close to gender-neutral in this movie as you can get. Even Pat Ast exhibits some sexuality in this move...but not Sybil. Finally, I was prepared for a little more skin than the movie actually showed. Based on other comments, it sounded as if the movie was 40% shower scenes. In reality, though the ""girls"" are pretty skimpily clad throughout the movie, the actual nude scenes are quite brief. Now, I'm not saying that the movie would have been better or worse with more nudity, but that I expected more based on what others had written. I think you actually get more nudity in ""Starship Troopers"". Overall, this was an interesting movie and I was able to watch it all the way through, so I give it ** out of *****. With a few funnier scenes, it might have made it half a star higher."
31225,"good! excellent!; This movie is not just your average movie. It sends out a very powerful message to everyone out there. It particularly applies to the growing minorities. The message was to look at the quality of life and standard of living that our parents have and to ask ourselves if that is the kind of life that we want for ourselves or do we want to do better in life. This movie goes way beyond the scenes of high school life and it has to do with not being inferior and having desire to persevere in life. The question is do we want to be average or do we want better for ourselves. Going to college will not only enhance our chances of being better educated, but it will also enable us to have the ability of having a higher standard of living. Without an education, there is very little that we can accomplish in life and we are nothing without it."
27822,"Brief Review; Open Water; I recently viewed the movie, ""Open Water"". I disagree in part with the comments of ""Movie 1021"". The only comparison between this movie and ""Jaws"" is the ocean. To bring the sharks into the review, likening the movie in any way with ""Jaws"" would be like reviewing ""Casablanca"" as ""just like Open Waters"" because the two main characters are a man and a woman. This movie, ""Open Waters"" is said to be based upon actual events, much like the movie ""Perfect Storm"". As with ""Perfect Storm"", the screen writer could only guess at the interaction between the two main characters during their disastrous ordeal. I found this interaction extremely believable, especially the argumentation sequence which showed the viewer that the writer and director understand human nature to a special degree. The vast majority would respond in kind if placed with a loved one in such a situation. Blame must be established in the frustrated, exhausted mind and finger pointing is imminent even between those most loved. In ""Jaws"" the focus was on the shark...which actually leaves its own environment, thrashing onto the boat, the haunt of man, to destroy him with almost human passion and vengeance. In ""Open Waters"" the two humans found themselves in the habitat of the shark which simply followed its biological norm and fed upon that provided by the ocean. In my opinion, ""Open Waters"" is an excellent study of human nature, not the nature of the shark. The writer, it seems to me, was expressing the reaction of human nature to a situation totally foreign to it, while the sharks reacted to the situation exactly as their nature dictated in a situation completely common to it. I enjoyed this 'study' very much and would recommend the movie to any who ask me. J. Ira Monroe"
82698,"Oh really...; Man, i remember this movie. when I was little I use 2 always watch this. I use 2 be scared of it 2, but now that its 2005, the movie is so cheesy now. Demonic Toys, Wax Works and all of the Puppet Masters are so lame now. Even though years before I was terrified!!!! It's really weird 2 look back on all the things that scared u when u were younger, and look at them now. All I can do is laugh at this corny crap! It's just so weird. It was around the time that killer dolls were frighting. But Chucky is still watchable. He's still somewhat creepy I guess, but now it's nothing but good old humor!! I do however suggest that u rent this film or even buy it if u want 2 watch a comedy. It should be fun 2 sit around with friends and laugh at this movie. Besides that the plot was awful and the effects were useless, u could find something good about it if u look hard enough. But me? Absolutely not, I still can't believe this use 2 give me goose bumps!"
3380,"Noir  ""procedural"" takes the cake; A nice moment between John Ireland and Wilma, his boss' mistress. She teases him with a nickname, and he answers ""The name is Duke."" She jokes ""You petrify me!"" A quip that is a nod to Bogey's Duke Mantee character in ""Petrified Forest,"" but Ireland's Duke is relatively without Mantee's charm, he is definitely not go to fall in love with the leading lady, or do her any favors. He is only looking out for his own hide. And brutally so, even while perfuming his ammunition. Keeping his lascivious eye on Ryan's sister while pretending to help her with her brother's case, he is always a leering physical threat to her. Fine noir ingredients include dark streets and dangerous shadows. Much camera movement and interesting closeups keep up the pace. Watch Turner Classic for future airings."
1676,"Not sure why so many consider this a B movie.; Several reviewers have relegated this to B movie status, which is beyond my understanding. The cast is fine, the FX are well above average, and the movie is reasonably well-paced. Plus, it feels free to kill off any character at any time...one of my favorite qualities of adventure and horror movies. The thing about this film that is hardest for me to swallow, though, is the complete lack of respect for the original novel. I believe that Verhoeven stated once that he read only a portion of the book because he got bored, or for some similar reason. That's a shame. The novel is actually an interesting discussion of social and political structures, much of it couched in the classic ""dialogue"" format employed by Socrates and the other great ancient philosophers. This aspect is completely absent from the movie. Overall, a good adventure movie with some wild FX and pretty good sound. I give this a **** out of *****."
8951,"Excellent but disappointing; Vera Drake was something of a disappointment for me. Review after review hails the movie as some extraordinary catharsis. I disagree. It is hard to say why. Visually, it is stunning: heads lit from above by dim bulbs as they were in the era, shadows at once soft and dangerous. Staunton gives an amazing performance, but I will credit Leigh for insightful casting. She is a cheerfully non-descript person engaging in dangerous, medical emergencies - some call murder - in a cheerfully non-descript way. The build-up to her eventual arrest is overlong, stuffed with a pair of subplots that almost, but not quite, tie seamlessly into Vera's own story. The pacing is slow without being mesmerizing like Paris, Texas, or hypnotic, like Lost in Translation. It is worth watching for the performances, all around amazing, and the colors so saturated you could eat them."
3739,"A Terrific Sophisticated Comedy With a Terrific Sophisticated Cast!; To heap more phrase on this film seems somewhat superfluous in light of the previous viewer comments...but I just can't resist!  I saw this film for the first time this past May, thanks to TCM.  I have not been able to stop watching it since.  It's such a pleasure to see a film where the special effects do not become the entire reason for its existence.  The dialogue is snappy and fast, like a back-and-forth tennis volley, with a bite and a sharpness sadly lacking in today's movies.  The cast is superb.  Kay Francis is typical Kay Francis, with an understated sadness about her.  Miriam Hopkins is terrific, both sharp and ""perky"" (usually I hate that word, but it does describe her here!).  And Herbert Marshall is simply superb...both suave and enjoyable.  The essence of a great cast, to me, has always been an ability by the actors to make you really believe that they are who they are playing - a task which everyone here accomplishes!  Again, it's just such a pleasure to see a film that doesn't insult one's intelligence, that doesn't play only for the suburban teenager or the lowest common denominator moviewatcher.         A test for me has always been whether I leave a film wishing there was more.  Well, two minutes after seeing ""Trouble,"" I found myself wishing that there had been a sequel, showing Gaston's and Lily's adventures on, say, an early 1930's transatlantic crossing.  Oh well.  I hope that the forthcoming DVD version does justice to this great comedy.  If you like movies, intelligent movies, with a slyness, please see this film.  And the last scene of ""Trouble in Paradise"" has become one of my very favorite endings in cinema!!"
8366,"You don't have to be down with G-O-D to know Saved is hilarious!; Saved! is a movie that will get to the hearts of people everywhere. It so poignantly captures the hardships and comedies of being a teenage girl. Jena Malone is Mary, a typical teen attending a Christian school. After finding out her boyfriend is gay, a vision of Jesus provokes her to ""cure"" him by sleeping with him. But when Christian Mary finds out that she is pregnant, all hell breaks loose! She tries to hide the pregnancy, but it becomes difficult. Mary is shunned by her outgoing and devoutly Christian friend Hilary Faye (Mandy Moore), and finds solace with the uniquely rebellious Cassandra (Eva Amurri), who also happens to be the only Jew in the school. Mary also finds a friend in Patrick (Patrick Fugit), the pastor's son. Mary puts up with a lot from Hilary Faye and her friends trying to save her- even the pastor gets involved: ""I want you to help"" ... ""You mean shoot her?"" ""No... I was thinking something a little less 'gangsta'"". But when Hilary Faye goes too far, Cassandra, Mary, Patrick, and Hilary Faye's cool but wheelchair-bound brother Roland (Macaulay Culkin) team up to let Hilary Faye know that she can be ""down with G-O-D"", but has to be understanding of others as well. The movie is full of hilarious lines and activities, but it remains believable. Malone portrays a typical teenager who is just trying to fit in and have fun despite her differences. Parts of the movie had me cracking up and quoting it for days on end, other parts were tear-provokingly sweet. As a whole, Saved! is one movie that you can't afford to miss. It just may save us all."
5810,"This is so real!; This movie is so real. The film showed exactly how the streets of Detroit look. Being that i was born and raised in Detroit, i know exactly ho things are. I was proud of the director (Curtis Hanson) for actually going 2 Detroit 2 shoot the film. He could went 2 LA and called it a day, but that would have taken all of the realistic values. He stuck 2 scene and showed the rest of the world what Detroit is like. People down Detroit all the time. It's really not that bad. But Eminem did an excellent job playing Jimmy. You find a lot of men in Detroit that has the same back ground as his character. Eminem told a similar story of his own. He's a white male from Detroit that always dreamed of becoming a rapper. This movie was nothing but non-stop drama and that's what I loved about it mainly. It had it's humor, it had it's fun, it has all of the qualities of a good film. I suggest that anyone who hasn't it 2 either rent it or purchase it, u won't regret it."
87884,Helen Mirren's unforgettable staircase scene; I remember seeing this in theaters in the early seventies ( it never seems to be on television nor is it available on DVD). The two scenes I remember best were Dorothy Ttin savagely cutting up vegetables and Helen Mirren's Gosh Boyle descending the staircase nude in all her youthful and voluptuous glory. What a memorable moment. The rest of the film seemed to be about this modern sculptor/welder/whatever who had the typical artistic characteristics of ego and insensitivity. I remember that Helen Mirren's character was not exactly admirable but she was so stunning in that staircase scene that I did not care. Mirren has since ( and before in Age of Consent) done some great nude or semi-nude scenes but this is the one she will be remembered for.
8977,"Worst  Movie   Ever; Ya know how some movies are so bad they're funny? And how some movies are so bad you feel embarrassed for the actors? Well, this movie was neither. It was so bad it was just, well, bad. And I mean B-A-D. I have no idea why we didn't walk out. I think Colin Farrell's idea of acting is just opening his eyes VERY WIDE to look: surprised, angry, sad, annoyed, happy, whatever. I thought in the beginning when they introduced Old Ptolemy, ""Oh man, this movie was so bad they couldn't even get Anthony Hopkins to play Ptolemy. Where did they find such a bad Anthony Hopkins impersonator?"" How disappointed I was when the credits rolled. -7/10"
30749,"Shocking, haunting, and real; I am sure that my general reaction is like most reviewers -- a remarkable film about a horrific episode in human history brought to life in a most intense and rewarding experience -- but I thought I'd approach it a little differently. We saw Hotel Rwanda in the theater on Saturday night and rented Gandhi on Sunday night, so for better or worse, the film drew comparisons with a multi-Oscar ""best picture,"" ""best actor"" extravaganza. And it fared well... The plot and character similarities are striking. Both movies center around non-western men of color who have absorbed Western values (or at least the values the West pays lip service to) and ways of life, only to find them entirely lacking when they are most needed. Both men use their Western training to their advantage on their own to accomplish the seemingly impossible. And both men leave behind extraordinary accomplishments, but not unqualified successes -- the problems of the world are bigger than any individuals, even ones with greatness such as these. The backdrops are also similar, though the emphasis is different. Hotel Rwanda focusing on the utter lunacy of internecine conflict, with the cold arrogance of the West as a secondary theme. Gandhi reverses these -- the struggles against Western imperialism is center stage, with Hindu-Muslim hatred (substitute Hutu-Tutsi, Serb-Bosnian, Israeli-Palestinian, Catholic-Protestant in northern Ireland, etc, etc, etc) surfacing only when the oppression of the British is lifted. Somewhat surprisingly, I liked Hotel Rwanda more. Perhaps it is because Paul, Don Cheadle's character, is less God-like and thus more approachable than Ben Kingsley's Gandhi. It could be the difference in history; it could be the screenplays, or it could be that Don Cheadle was so incredibly evocative on the screen. I suffered with him, I commiserated with him, I plotted with him (tho he was ever so much more facile than I), and ultimately I was overwhelmed by his strength and courage because he was not God-like. Paul could have been you or me, but I doubt I could or would have done anything like what he did. And that is what makes this story and this movie's telling of the story all the more special. Finally, there are moral questions galore lurking beneath the surface (another distinction between Hotel Rwanda and Gandhi, where we were always told ""this is what is right""). For instance, Paul gave up several opportunities to do great things for smaller groups of people. Had things turned out differently, his choices would have looked very bad indeed. So, taking away hindsight, were his choices right or wrong? How much does one risk for one's family in order to try to benefit an even greater good? Go see it. Appreciate it. It's special."
2164,"Just don't; This is a total waste of one-plus hours that I will never ever get back. I am considering divorcing my formerly beloved partner, who forced me to watch this. How could she? I thought she loved me. Even though I often love B movies, this one is a mess. Not an entertaining mess, just a mess. Somebody spent more than $100 on this -- there is more than one set, there is a full cast, there are costumes. The shots are generally clean and well set up. There may even be a plot, although it's a bit difficult to tell. But the editing is inexplicable. Troma is usually gloriously B, and full of deliciously unconvincing gore. In this case, they should have saved a couple of gallons of fake blood. Be happy. Live long and prosper. Don't rent this."
65293,"The Maltese Falcon as screwball comedy; If you can get past the fact that this is not another version of the much-loved noir classic and take it on its own terms, this film actually has a lot going for it. If you want emotional depth, look elsewhere. Here, murder, betrayal, infidelity and the mindless destruction of gorgeous deco furniture are routinely shrugged off as minor inconveniences. The film is briskly paced and full of snappy dialog. The characters are broadly drawn and fun to watch. The acting is -- well, not full of subtle nuance but certainly appropriate to the piece. The script is by Brown Holmes, who is also credited with the original 1931 version (which I have not seen but would love to; Dwight Frye as Wilmer -- wow!). William Warren carries the film as the confident, always one-jump-ahead Ted Shayne (and looks appropriately satanic). Bette Davis gives as good as she gets, even managing to thwart Shayne of the reward for her capture. Marie Wilson is a treasure as the ditsy Miss (Effie?) Murgatroyd, who apparently has trouble spelling her own last name but still has a lot on the ball. Alison Skipworth is fun as a female Gutman, Arthur Treacher has Peter Lorre's rather superfluous role (without the innuendos), and Maynard Holmes is the creepy gunsel who can't seem to hold onto his gun. The cops are, of course, suitably dense. If you enjoy colorful characters exchanging breezy chatter and cracking wise, you could do worse. Give it a chance the next time it's on TCM. If you don't like it, you can always change the channel. (PS: The plot summary as given by the IMDb is incorrect. Shayne doesn't meet Valerie on a train, she doesn't hire him to find Barabbas, Barabbas doesn't ask him to find Valerie, and the ram's horn is not covered with precious jewels. Other than that, it's spot on.)"
30707,"Million Dollar Disappointment; Clint is overrated as an actor, and as a director, and compose (ad nauseaum). What starts off as modestly interesting film veers way-off-course into 'Whose Life Is It Anyway?"" territory. Hilary is appealing, but another Oscar? NO. Morgan's character (the narrator) is blind out of one eye in some scenes and sees clearly out of both eyes in others. The character of Danger ranks up there w/ Jar Jar Bling (from Phantom Menace) for 'most annoying.' As a stunt-person, my attraction to the film were the boxing scenes, and they're well choreographed, but the meteoric rise Hilary's character achieves is not very plausible. Too bad Clint choose to make her family members into evil, cartoon caricatures. Overall: B-."
3265,"Yes yes yes yes!; I saw this film shortly after i saw John Woo's 'The Killer'and all of his other bloodshed movies thinking nothing could ever top 'killer'. Then i notice this on the shelf in HMV and could not believe i had not seen it yet, i go home i watch it and oh my god! is this the most violent and coolest movie ever made or what!i mean the scenes at the hospital towards the end and the warehouse scene where Chow Yun- Fat comes down on the skylight and all the guys on the motorbikes come in! those have to be the greatest action shoot em up moments ever put on screen. This has to be Woo's finest work to date, i also heard this was his last film in china before going of to America. Well thank god Woo and Chow left their 'De Niro and Scorsese' relationship with something as beautiful as this. An easy 11 out of 10!!! shame Hard Boiled 2 did not work out so well!"
65293,"Great Classic Talent !; Just happened to view this film from the 1930's which I seemed to have missed with Bette Davis and many great character actors. It is something like the ""Maltese Falcon"", where everyone is involved with trying to find a TRUMPET filled with valuable gems. Bette Davis,(Valerie Purvis),""Madame Sin"",'72, looks very young and attractive and lives up to her role as an evil lady who stops at nothing to charm her men and use them in every way possible and of course, sexually! Warren William, (Ted Shayne),""The Wolf Man"",'41, looks like John Barrymore and even Basil Rathbone,(Sherlock Holmes series of the 1940's), Ted Shayne manages to take on the case of trying to find the valuable TRUMPET and has a dippy female assistant, Marie Wilson,(Miss Murgatroyd),""Waterfront"", who has a crush on her boss Ted Shayne who simply goes head over heels for Valerie, who wraps him around her pinkie. Arthur Treacher,(Anthony Travers),""Mary Poppins"",'64, famous for his, ""Arthur Treacher Fish & Chips Food Chain years ago. Anthony Travers gives a great supporting role and always looks like the butler he use to play in most of his films. If you love Classic films with Bette Davis, this is definitely the film for you."
2125,"Somethings incorrect.; This is my all time favorite movie I have probably seen it a thousand or more times. I have noticed though that they edited it incorrectly. If you pay close attention to the part where Danielle is flying the kite and Henry rides up and talks to Gustave she lets go of the kite. Now you would think that Maurice would find the kite after she let it go not before she even was flying it.Although this is a wonderful fairy tale and one Adult ""kids"" can enjoy I feel as if I am being taken back to a different place and time with out the massive our human family faces today.I do believe though the end of the movie was the best, where the so called evil step-mother gets her just desserts.I bet there are a lot of people out there that feel like Danielle did before she married the Prince. I know I once did. This is a great movie for people of all ages."
3197,"Brilliant; An amazing movie. All the elements come together to make a very entertaining movie that gets better the more you watch it. From Bruce Broughton's masterful score (one of his very best in my view) to Peter Hyams' evocative photography, everything comes in focus around a first-class cast that include star-making performances by Mark Harmon and Meg Ryan and the wonderful turns we take all too easily for granted by Sean Connery and Jack Warden. The chase sequences are among the most inventive and gripping of modern cinema and are edited with just the right touch (take note you commercial directors who think chase scenes consist of unwatchable snippets of film) and highlight a great story full of lively characters. Overall, a very memorable movie, which helps explain why it keeps showing up again and again on our TVs."
33587,"Stella; This film had been shown several times in local retrospectives, but unfortunately, we never caught up with it. Finally, TCM showed it recently and we have to thank them for a great movie that will sure entertain as well as disturb the viewer willing to take the ride! Under the experienced direction of Lewis Allen, this 1944 gem of a film, based on the fine novel by Dorothy Macardle, is shown in all its splendor. Roderick and Pamela Fitzgerald, brother and sister, living on a meager existence in London are lucky enough to find a great house on the coast overlooking a fantastic scenery. What's more, the house is a bargain they can't pass! It needs some cleaning, and painting, but it's almost ready to be inhabited by the Fitzgerald. The only problem is the property is haunted. The Fitzgeralds buy the house from a rather odd man, Commander Beech, who appears to be local gentry who has been connected to the property. He has a young and beautiful granddaughter, Stella Meredith, who is forbidden to go visit the newly arrived Londoners, but there's an immediate attraction between her and Roderick, as well as a budding friendship with Pamela, the kind sister. The Fitzgeralds get much more of what they bargained for. The ghost of the past makes an appearance as the new owners feel its presence right away.. Sobbbing can be heard, as well as a strong smell of mimosas permeates everything whenever the specter is felt in the mansion. The Fitzgeralds want an explanation from the Commander, but he's not willing to even consider returning the money. What to do? The great asset of this picture is the enormously talented cast. Under the direction of Lewis Allen, they give life to all the characters one sees on the screen. It helps to have secured the services of a charismatic Ray Milland who gives one of his best performances. The hugely talented Ruth Hussey is equally fine in her portrayal of Pamela Fitzgerald. Donald Crisp, as the mysterious Commander Beech makes the character more intriguing than what he is. One of the great surprises of the film is Gail Russell, the gorgeous actress, seen at her best. She makes a great Stella, equally fragile, as well as questioning the mystery surrounding her past. This also was a rare occasion for watching one of the pillars of the American theater, Cornelia Otis Skinner who makes a great Miss Holloway. This is a picture that is enhanced by the many contributors that made the film so great to watch. The impressive black and white cinematography of Charles Lang is glorious. In the opening sequence the view of the sea breaking against the rocks looks like a painted seascape. The atmospheric music by Victor Young conveys the mystery that surrounds the whole story. Edith Head's costumes reflect the life of the times. The sets by Stephen Seymour are exquisite to look at. We feel as though we are intruding in the lives of all these characters in the England of the 40s. Excellent film. It won't disappoint!"
8960,"Definitely a must-see, especially if you have relatives stationed in Iraq; I saw this, but I think the best commentary is from my son - who is currently stationed in Iraq. He'll be home soon - he's been there for over a year. I got this e-mail from him today: ----Original E-mail Message---- We have done so much good over here, but it is time for a break. I would like it if everyone could find a copy of a movie called ""Voices of Iraq"" and watch it and then pass it on to a friend and let them watch. ""Voices of Iraq"" is shot by the Iraqi people of the Iraqi people and allows you to hear how they feel about the war in Iraq. It was shot between MAR 04 and OCT 04 which is when we were doing most of our operations. I have been to several of the places in Baghdad where parts of the film were shot. It gave even me a new outlook at some of the stuff happening over here and I have been living it for the past 13 months. Please check out this video and let your friends know to watch it, particularly the ones who say we shouldn't have come over here or that we should leave now. Well I better get back to work. Hope to see you all soon. Frank Novak SSG, USA --------------------- P.S. from armymom - he'll be going back again within the year, and my one nephew has been there and returned, and my other nephew is currently also over there. And yes, we support what they are doing, and their Commander-in-Chief."
91709,"Startlingly Raw But At Core A Bit Prosaic; Walter Huston plays the brutal figure who lives in Africa in a wheelchair and orders everyone around. He seems to have a sexual relationship with Lupe Velez, misused by the script and director as she so often was. The movie's attitude toward natives of the area -- known, as they were for decades in adventure movies just as natives -- is insulting but of its time. I am writing on Martin Luther King Day; so it does seem a bit ironic. The Huston character's primary goal in life is revenge against the man who put him in the wheelchair and this he plots through debasement of the man's daughter. Virginia Bruce, whom we first meet in a convent school, is very convincing as the slatternly alcoholic he turns her into. She is rescued by a drug-addicted doctor who happens into the area -- this is sort of a ""Petrified Forest,"" African style. Huston discovers that she is actually his own daughter and this changes him entirely and a little implausibly, not to mention in a soap opera-like way. It's a weird and gripping movie, though; make no mistake, and it's definitely worth watching. Huston discovers that she is actually his own daughter and this changes him entirely and a little implausibly, not to mention in a soap opera-like way. It's a spooky movie, though; make no mistake, and definitely worth watching."
27919,"Michael Moore didn't cause 911; This piece of propaganda has no regard for the truth. There is no limit to the lengths they will go to lead the feeble minded into demonizing Moore. In one instance the show a news article which the say Moore altered for his book, they say when Moore was confronted about the article the his lawyers claimed it was a misprint. The problem is that the said article never appeared in a Michael Moore book as they claim. One of their main 'witnesses' is Dick Morris, a political consultant who was going around claiming then governor Clinton 'beat him up'. Later he helped with Clinton's re-election and was a White House adviser until it was discovered that he was allowing hired girlfriends to listen in on confidential calls to the president."
2944,"The ""bad"" ending?; If you complain about the so-called vicious ending of this movie, do you also abhor all slasher movies and other mindless displays of gore and sex? Civilians die in war. It is not glamorous nor is it pretty but it is a fact. I don't think The Dirty Dozen glamorizes one bit of civilian death. Would you suggest that if we know the exact location of Osama Bin Laden but there are women and children with him, it shouldn't be bombed?? Please. Yeah, maybe the movie makers could have refrained from showing the screaming women being doused with gasoline. Whatever. Had the mission been to just bomb the château, many more civilians would certainly have died. What's the difference? All in all, this is an OK film with some interesting characters and situations."
4262,"Pure Filmaking. This is it!; He had accomplished the incredible in 'The Godfather' for such an early role and age,turned into a genius of acting in 'Dog Day Afternoon'and became one of the greatest living actors in the world in 'The Godfather Part 2'. But none of them can even compare to his performance in this absolutely amazing film. I have now seen 'Scarface' 23 time sand can still say it is one of the greatest films i have ever seen. Everything in it is still brilliant Brian De Palma's amazing directions, totally great story from Oliver Stone and without a doubt Pacino's best acting (and he did not get an Oscar why?). The chainsaw scene is even more chilling as it ever was and same as the infamous climax at Tony Montana's mansion at the end with that mother of a gun. A total favourite of mine!"
30707,"Boring; This movie does not connect you to the characters at all, in fact you should doze off and have thoughts about something else several times in the movie. The main things that happen are: Girl wants Eastwood to be her trainer, Eastwood agrees because he is down, girl wins a lot of fights in the 1st round, girl gets seriously injured, family won't support girl (I actually read this, I dozed off at this part because it was so boring), Eastwood pulls plug on girl. Obviously this sucks for the girl, but there is no attachment to her or any of the other characters. The retard character seems to be filler. This movie is long and you should be just waiting for it to end. This is no Mystic River. Zero stars."
4654,"I didn't want to go to the bathroom until I saw the ending.; I had to watch this for work because someone told me that the company I worked for had a song in this film, and wanted to know if the song was cleared for ""road house's"" use. So I sat and watched it. No the song was not in the film. Yes the person who gave me the tip is no longer on my xmas card list. Some movies are bad in a way that allows you to make fun of them. This isn't one of them, and therefore has approximately zero redeeming qualities unless you like being annoyed and wasting your time. On the positive side, maybe the filming of it employed some people so they could put food on their table. I recently saw some grade-school kids at a park filming their use of their toy trucks in a sandbox. That was more interesting than 'road house.' A shame that a somewhat esteemed actor like Gazzara had to stoop to this level but some actors do that sort of thing, like Ray Milland in ""The Thing With Two Heads,"" Beau Bridges in ""Village of the Giants,"" or Glen Campbell and Joe Namath in ""Norwood."""
1408,"Intensely good; Movies that are centered around war often bring blood thirsty men to the box office craving carnage and amputations of all kinds. Well the blood thirsty man will get this when they watch this amazing picture, I know because I happen to be one of those blood thirsty savages, but there is another element that makes this movie so darn good. The romance seen between Hawkeye and Miss Munroe contains enough passion to ignite the forest where their love blooms a blaze. The romance seen in this movie is not the kind that women crave, and men make gagging sounds to, but it is the kind that makes women swoon and guys say, ""This Hawkeye character, he's the man."" This is clearly shown when viewers see Hawkeye vow to rescue Miss Munroe no matter what in the scene that takes place behind the waterfall. This movie deserves a much higher overall rating because it satisfies the male thirst for carnage, and the female thirst for love and romance, but at the same time men that watch this movie see that romance is not always as cheesy as it seems."
66354,"Limited by the staging; This direct to video film is a re-staging of Andrew Lloyd-Webber's second great musical. The word ""re-staging"" is very appropriate here, for the movie is confined to the stage sets and effects. This approach limited the movie impact of some scenes (especially the entry into Jerusalem and Jesus' flogging). The story is that of Jesus' last days as seen (chiefly) through the eyes of Judas Iscariot and Mary Magdalene. It is also, as other reviews have noted, a secularised version of these days. The musical plays up Jesus' hesitation at Gethsemane to the point of suggesting that he no longer had faith in his mission, and plays down the miraculous. It finishes with the crucifixion rather than the resurrection and shows a crowd hungering for healing but no actual healings. In contrast to the 1973 movie version, which was set in Biblical Judea, the setting for this film is a modern fascist/totalitarian state with graffiti and machine guns. While this kind of reimagining has been used successfully to keep other familiar stories fresh, the limitations of the stagy production prevented this version from soaring to the level that might have been expected given the strong musical performances."
82015,"Who's Responsible?; I can't understand someone not understanding this film, or considering it as anything less than masterful. I saw it on the big screen, and it left me, like its more illustrious predecessor, profoundly disturbed. In fact, David Wayne's ""M"" is more frightening than Peter Lorre's--Lorre was a brilliant actor, but his rather idiosyncratic appearance makes it easy to tag him as a ""monster"", and it typecast him as a perverse (and fascinating!) villain for most of his career. David Wayne not only turns in an harrowing and sympathetic (!) performance in this underrated masterpiece, but he does it with a face as bland and Midwestern as Wonder Bread. His casting, and Losey's change of locale and lighting to working class, sun-drenched and sun-faded shots of L.A., make the crimes and the criminal too believable, too naturalistic for comfort. Murder is more frightening in broad daylight than in shadows, where we've been taught to expect it. There are outstanding moments here: Losey's double-coded messages about the female body (the mannequin scene), which--despite lines inserted to please the censors--indicate that sex is behind the child-murders, the incredible hunt in the wonderful Bradbury Building, even a few comedic one liners (when the hapless police force shake up a low-class joint, and they ask the patrons what they're doing in the place, a bum replies, ""Slummin'!"") But it is the conclusion, the gut-wrenching final ""courtroom"" scene with David Wayne giving the most realistic, disturbing and moving portrait of psychopathy on the screen, that cements this film as a classic worthy of standing up to its predecessor. And when his ""lawyer"" questions the mob--and himself, and the viewers--as to who was truly responsible for this man and his evil, the answer is always disturbing. Losey believed that ""it takes a village"" fifty years ago, and his ""M"" remains a brand-hot indictment of a corrupt and money-hungry, perverse and puritanical, escapist and scapegoating society."
